seq1,seq2,similarity
"AACY021623887.1:c206-149 Marine metagenome 1680420, whole genome shotgun sequence FORWARD","AACY020543559.1:c538-477 Marine metagenome 1096626716315, whole genome shotgun sequence FORWARD",0.6224901248217247
"AACY021623887.1:c206-149 Marine metagenome 1680420, whole genome shotgun sequence FORWARD","AACY021585725.1:c501-447 Marine metagenome 1172275, whole genome shotgun sequence FORWARD",0.9648013587437988
"AACY021623887.1:c206-149 Marine metagenome 1680420, whole genome shotgun sequence FORWARD","AACY020219155.1:890-952 Marine metagenome 1096626766369, whole genome shotgun sequence FORWARD",0.45407800360556466
"AACY021623887.1:c206-149 Marine metagenome 1680420, whole genome shotgun sequence FORWARD",BX569695.1:264389-264453 Synechococcus sp. WH8102 complete genome; segment 7/7 FORWARD,0.5337416658609961
"AACY021623887.1:c206-149 Marine metagenome 1680420, whole genome shotgun sequence FORWARD","CP000554.1:c984332-984275 Prochlorococcus marinus str. MIT 9303, complete genome FORWARD",0.8684024580263882
"AACY021623887.1:c206-149 Marine metagenome 1680420, whole genome shotgun sequence FORWARD","CP000110.1:518912-518973 Synechococcus sp. CC9605, complete genome FORWARD",0.5502382068867651
"AACY021623887.1:c206-149 Marine metagenome 1680420, whole genome shotgun sequence FORWARD","CP000552.1:c426597-426540 Prochlorococcus marinus str. MIT 9515, complete genome FORWARD",0.7650213706498221
"AACY021623887.1:c206-149 Marine metagenome 1680420, whole genome shotgun sequence FORWARD","AACY020217963.1:c776-714 Marine metagenome 1096626252425, whole genome shotgun sequence FORWARD",0.45407800360556466
"AACY021623887.1:c206-149 Marine metagenome 1680420, whole genome shotgun sequence FORWARD","AACY021486203.1:224-276 Marine metagenome 1092215152705, whole genome shotgun sequence FORWARD",0.5377687438203737
"AACY021623887.1:c206-149 Marine metagenome 1680420, whole genome shotgun sequence FORWARD","AACY022234759.1:c276-219 Marine metagenome 1092405876933, whole genome shotgun sequence FORWARD",0.8598807542696196
"AACY021623887.1:c206-149 Marine metagenome 1680420, whole genome shotgun sequence FORWARD","AACY022818175.1:184-246 Marine metagenome ctg_1101667225526, whole genome shotgun sequence FORWARD",0.559120173970295
"AACY021623887.1:c206-149 Marine metagenome 1680420, whole genome shotgun sequence FORWARD","AAOK01000003.1:c2958-2897 Synechococcus sp. WH 7805 1099646010149, whole genome shotgun sequence FORWARD",0.6795915704581287
"AACY021623887.1:c206-149 Marine metagenome 1680420, whole genome shotgun sequence FORWARD","AACY022035041.1:176-230 Marine metagenome 1092963296562, whole genome shotgun sequence FORWARD",0.5000874002332846
"AACY021623887.1:c206-149 Marine metagenome 1680420, whole genome shotgun sequence FORWARD","AACY022005844.1:c458-401 Marine metagenome 1092963286685, whole genome shotgun sequence FORWARD",0.4384006794452705
"AACY021623887.1:c206-149 Marine metagenome 1680420, whole genome shotgun sequence FORWARD","AACY022685122.1:c141-79 Marine metagenome ctg_1101667092473, whole genome shotgun sequence FORWARD",0.6101258839930883
"AACY021623887.1:c206-149 Marine metagenome 1680420, whole genome shotgun sequence FORWARD","AACY023488045.1:c608-551 Marine metagenome ctg_1101668295396, whole genome shotgun sequence FORWARD",0.9321048427614731
"AACY021623887.1:c206-149 Marine metagenome 1680420, whole genome shotgun sequence FORWARD","AACY020091254.1:c530-468 Marine metagenome 1096626104969, whole genome shotgun sequence FORWARD",0.7476027136361485
"AACY021623887.1:c206-149 Marine metagenome 1680420, whole genome shotgun sequence FORWARD","AACY020396045.1:947-1009 Marine metagenome 1096626503827, whole genome shotgun sequence FORWARD",0.4902991264584411
"AACY021623887.1:c206-149 Marine metagenome 1680420, whole genome shotgun sequence FORWARD","CP000110.1:1391085-1391144 Synechococcus sp. CC9605, complete genome FORWARD",0.7088798569961888
"AACY021623887.1:c206-149 Marine metagenome 1680420, whole genome shotgun sequence FORWARD","ACNY01000002.1:c278641-278580 Synechococcus sp. WH 8109 ctg_1113323213556, whole genome shotgun sequence FORWARD",0.8655049004050678
"CP000552.1:c662192-662132 Prochlorococcus marinus str. MIT 9515, complete genome FORWARD","CP000552.1:c662192-662132 Prochlorococcus marinus str. MIT 9515, complete genome FORWARD",1.0
"CP000552.1:c662192-662132 Prochlorococcus marinus str. MIT 9515, complete genome FORWARD","ACDW01000004.1:c718908-718851 Prochlorococcus marinus str. MIT 9202 ctg_1109798534680, whole genome shotgun sequence FORWARD",0.9366291022507042
"CP000552.1:c662192-662132 Prochlorococcus marinus str. MIT 9515, complete genome FORWARD","AACY022721247.1:660-716 Marine metagenome ctg_1101667128598, whole genome shotgun sequence FORWARD",0.4295582627391119
"CP000552.1:c662192-662132 Prochlorococcus marinus str. MIT 9515, complete genome FORWARD","AACY021712026.1:693-750 Marine metagenome 1093018701074, whole genome shotgun sequence FORWARD",0.9366291022507042
"CP000552.1:c662192-662132 Prochlorococcus marinus str. MIT 9515, complete genome FORWARD","AACY023383882.1:c1059-1002 Marine metagenome ctg_1101668191233, whole genome shotgun sequence FORWARD",0.9366291022507042
"CP000552.1:c662192-662132 Prochlorococcus marinus str. MIT 9515, complete genome FORWARD",CT978603.1:1340859-1340915 Synechococcus sp. RCC307 genomic DNA sequence FORWARD,0.8063004212050178
"CP000552.1:c662192-662132 Prochlorococcus marinus str. MIT 9515, complete genome FORWARD","AACY022706192.1:c94-32 Marine metagenome ctg_1101667113543, whole genome shotgun sequence FORWARD",0.6575320943686938
"CP000552.1:c662192-662132 Prochlorococcus marinus str. MIT 9515, complete genome FORWARD","AACY022360476.1:c826-764 Marine metagenome 418790, whole genome shotgun sequence FORWARD",0.8550591667226737
"CP000552.1:c662192-662132 Prochlorococcus marinus str. MIT 9515, complete genome FORWARD","AACY022916502.1:c831-768 Marine metagenome ctg_1101667323853, whole genome shotgun sequence FORWARD",0.828148605673312
"CP000552.1:c662192-662132 Prochlorococcus marinus str. MIT 9515, complete genome FORWARD","AACY022802873.1:c608-549 Marine metagenome ctg_1101667210224, whole genome shotgun sequence FORWARD",0.31848770027607454
"CP000552.1:c662192-662132 Prochlorococcus marinus str. MIT 9515, complete genome FORWARD","CP000553.1:c397281-397219 Prochlorococcus marinus str. NATL1A, complete genome FORWARD",0.6279567292608782
"CP000552.1:c662192-662132 Prochlorococcus marinus str. MIT 9515, complete genome FORWARD","AACY021519823.1:138-195 Marine metagenome 1659005, whole genome shotgun sequence FORWARD",0.9366291022507042
"CP000552.1:c662192-662132 Prochlorococcus marinus str. MIT 9515, complete genome FORWARD","AACY020105649.1:c520-461 Marine metagenome 1096626748247, whole genome shotgun sequence FORWARD",0.3801384374344153
"CP000552.1:c662192-662132 Prochlorococcus marinus str. MIT 9515, complete genome FORWARD","AACY020543559.1:c538-477 Marine metagenome 1096626716315, whole genome shotgun sequence FORWARD",0.7554522160928929
"CP000552.1:c662192-662132 Prochlorococcus marinus str. MIT 9515, complete genome FORWARD","AACY021585725.1:c501-447 Marine metagenome 1172275, whole genome shotgun sequence FORWARD",0.8893258915351604
"CP000552.1:c662192-662132 Prochlorococcus marinus str. MIT 9515, complete genome FORWARD","AACY020219155.1:890-952 Marine metagenome 1096626766369, whole genome shotgun sequence FORWARD",0.5643265836055712
"CP000552.1:c662192-662132 Prochlorococcus marinus str. MIT 9515, complete genome FORWARD",BX569695.1:264389-264453 Synechococcus sp. WH8102 complete genome; segment 7/7 FORWARD,0.7516520384636673
"CP000552.1:c662192-662132 Prochlorococcus marinus str. MIT 9515, complete genome FORWARD","CP000554.1:c984332-984275 Prochlorococcus marinus str. MIT 9303, complete genome FORWARD",0.920812680946278
"CP000552.1:c662192-662132 Prochlorococcus marinus str. MIT 9515, complete genome FORWARD","CP000110.1:518912-518973 Synechococcus sp. CC9605, complete genome FORWARD",0.7026606007883485
"CP000552.1:c662192-662132 Prochlorococcus marinus str. MIT 9515, complete genome FORWARD","CP000552.1:c426597-426540 Prochlorococcus marinus str. MIT 9515, complete genome FORWARD",0.8100578109644376
"CP000552.1:c662192-662132 Prochlorococcus marinus str. MIT 9515, complete genome FORWARD","AACY020217963.1:c776-714 Marine metagenome 1096626252425, whole genome shotgun sequence FORWARD",0.5643265836055712
"CP000552.1:c662192-662132 Prochlorococcus marinus str. MIT 9515, complete genome FORWARD","AACY021486203.1:224-276 Marine metagenome 1092215152705, whole genome shotgun sequence FORWARD",0.5543817593504875
"CP000552.1:c662192-662132 Prochlorococcus marinus str. MIT 9515, complete genome FORWARD","AACY022234759.1:c276-219 Marine metagenome 1092405876933, whole genome shotgun sequence FORWARD",0.8633354389984804
"CP000552.1:c662192-662132 Prochlorococcus marinus str. MIT 9515, complete genome FORWARD","AACY022818175.1:184-246 Marine metagenome ctg_1101667225526, whole genome shotgun sequence FORWARD",0.6575320943686938
"CP000552.1:c662192-662132 Prochlorococcus marinus str. MIT 9515, complete genome FORWARD","AAOK01000003.1:c2958-2897 Synechococcus sp. WH 7805 1099646010149, whole genome shotgun sequence FORWARD",0.7729271392652362
"CP000552.1:c662192-662132 Prochlorococcus marinus str. MIT 9515, complete genome FORWARD","AACY022035041.1:176-230 Marine metagenome 1092963296562, whole genome shotgun sequence FORWARD",0.5241834085708025
"CP000552.1:c662192-662132 Prochlorococcus marinus str. MIT 9515, complete genome FORWARD","AACY022005844.1:c458-401 Marine metagenome 1092963286685, whole genome shotgun sequence FORWARD",0.3882063409233873
"CP000552.1:c662192-662132 Prochlorococcus marinus str. MIT 9515, complete genome FORWARD","AACY022685122.1:c141-79 Marine metagenome ctg_1101667092473, whole genome shotgun sequence FORWARD",0.7634643402574287
"CP000552.1:c662192-662132 Prochlorococcus marinus str. MIT 9515, complete genome FORWARD","AACY023488045.1:c608-551 Marine metagenome ctg_1101668295396, whole genome shotgun sequence FORWARD",0.926772360784276
"CP000552.1:c662192-662132 Prochlorococcus marinus str. MIT 9515, complete genome FORWARD","AACY020091254.1:c530-468 Marine metagenome 1096626104969, whole genome shotgun sequence FORWARD",0.9176599533236368
"CP000552.1:c662192-662132 Prochlorococcus marinus str. MIT 9515, complete genome FORWARD","AACY020396045.1:947-1009 Marine metagenome 1096626503827, whole genome shotgun sequence FORWARD",0.6333308582639879
"CP000552.1:c662192-662132 Prochlorococcus marinus str. MIT 9515, complete genome FORWARD","CP000110.1:1391085-1391144 Synechococcus sp. CC9605, complete genome FORWARD",0.7631433952791375
"CP000552.1:c662192-662132 Prochlorococcus marinus str. MIT 9515, complete genome FORWARD","ACNY01000002.1:c278641-278580 Synechococcus sp. WH 8109 ctg_1113323213556, whole genome shotgun sequence FORWARD",0.9656318998443131
"ACDW01000004.1:c718908-718851 Prochlorococcus marinus str. MIT 9202 ctg_1109798534680, whole genome shotgun sequence FORWARD","ACDW01000004.1:c718908-718851 Prochlorococcus marinus str. MIT 9202 ctg_1109798534680, whole genome shotgun sequence FORWARD",1.0
"ACDW01000004.1:c718908-718851 Prochlorococcus marinus str. MIT 9202 ctg_1109798534680, whole genome shotgun sequence FORWARD","AACY022721247.1:660-716 Marine metagenome ctg_1101667128598, whole genome shotgun sequence FORWARD",0.3881288695262694
"ACDW01000004.1:c718908-718851 Prochlorococcus marinus str. MIT 9202 ctg_1109798534680, whole genome shotgun sequence FORWARD","AACY021712026.1:693-750 Marine metagenome 1093018701074, whole genome shotgun sequence FORWARD",1.0
"ACDW01000004.1:c718908-718851 Prochlorococcus marinus str. MIT 9202 ctg_1109798534680, whole genome shotgun sequence FORWARD","AACY023383882.1:c1059-1002 Marine metagenome ctg_1101668191233, whole genome shotgun sequence FORWARD",1.0
"ACDW01000004.1:c718908-718851 Prochlorococcus marinus str. MIT 9202 ctg_1109798534680, whole genome shotgun sequence FORWARD",CT978603.1:1340859-1340915 Synechococcus sp. RCC307 genomic DNA sequence FORWARD,0.7844400434841875
"ACDW01000004.1:c718908-718851 Prochlorococcus marinus str. MIT 9202 ctg_1109798534680, whole genome shotgun sequence FORWARD","AACY022706192.1:c94-32 Marine metagenome ctg_1101667113543, whole genome shotgun sequence FORWARD",0.6580800890307931
"ACDW01000004.1:c718908-718851 Prochlorococcus marinus str. MIT 9202 ctg_1109798534680, whole genome shotgun sequence FORWARD","AACY022360476.1:c826-764 Marine metagenome 418790, whole genome shotgun sequence FORWARD",0.8695829584099615
"ACDW01000004.1:c718908-718851 Prochlorococcus marinus str. MIT 9202 ctg_1109798534680, whole genome shotgun sequence FORWARD","AACY022916502.1:c831-768 Marine metagenome ctg_1101667323853, whole genome shotgun sequence FORWARD",0.7740433520074106
"ACDW01000004.1:c718908-718851 Prochlorococcus marinus str. MIT 9202 ctg_1109798534680, whole genome shotgun sequence FORWARD","AACY022802873.1:c608-549 Marine metagenome ctg_1101667210224, whole genome shotgun sequence FORWARD",0.3295759330904064
"ACDW01000004.1:c718908-718851 Prochlorococcus marinus str. MIT 9202 ctg_1109798534680, whole genome shotgun sequence FORWARD","CP000553.1:c397281-397219 Prochlorococcus marinus str. NATL1A, complete genome FORWARD",0.6753778816400239
"ACDW01000004.1:c718908-718851 Prochlorococcus marinus str. MIT 9202 ctg_1109798534680, whole genome shotgun sequence FORWARD","AACY021519823.1:138-195 Marine metagenome 1659005, whole genome shotgun sequence FORWARD",1.0
"ACDW01000004.1:c718908-718851 Prochlorococcus marinus str. MIT 9202 ctg_1109798534680, whole genome shotgun sequence FORWARD","AACY020105649.1:c520-461 Marine metagenome 1096626748247, whole genome shotgun sequence FORWARD",0.4278671854080322
"ACDW01000004.1:c718908-718851 Prochlorococcus marinus str. MIT 9202 ctg_1109798534680, whole genome shotgun sequence FORWARD","AACY020543559.1:c538-477 Marine metagenome 1096626716315, whole genome shotgun sequence FORWARD",0.8068102837641961
"ACDW01000004.1:c718908-718851 Prochlorococcus marinus str. MIT 9202 ctg_1109798534680, whole genome shotgun sequence FORWARD","AACY021585725.1:c501-447 Marine metagenome 1172275, whole genome shotgun sequence FORWARD",0.9446221049786366
"ACDW01000004.1:c718908-718851 Prochlorococcus marinus str. MIT 9202 ctg_1109798534680, whole genome shotgun sequence FORWARD","AACY020219155.1:890-952 Marine metagenome 1096626766369, whole genome shotgun sequence FORWARD",0.5830617358981683
"ACDW01000004.1:c718908-718851 Prochlorococcus marinus str. MIT 9202 ctg_1109798534680, whole genome shotgun sequence FORWARD",BX569695.1:264389-264453 Synechococcus sp. WH8102 complete genome; segment 7/7 FORWARD,0.7165493539940176
"ACDW01000004.1:c718908-718851 Prochlorococcus marinus str. MIT 9202 ctg_1109798534680, whole genome shotgun sequence FORWARD","CP000554.1:c984332-984275 Prochlorococcus marinus str. MIT 9303, complete genome FORWARD",0.9434751027661475
"ACDW01000004.1:c718908-718851 Prochlorococcus marinus str. MIT 9202 ctg_1109798534680, whole genome shotgun sequence FORWARD","CP000110.1:518912-518973 Synechococcus sp. CC9605, complete genome FORWARD",0.6497209411334516
"ACDW01000004.1:c718908-718851 Prochlorococcus marinus str. MIT 9202 ctg_1109798534680, whole genome shotgun sequence FORWARD","CP000552.1:c426597-426540 Prochlorococcus marinus str. MIT 9515, complete genome FORWARD",0.8414592174229056
"ACDW01000004.1:c718908-718851 Prochlorococcus marinus str. MIT 9202 ctg_1109798534680, whole genome shotgun sequence FORWARD","AACY020217963.1:c776-714 Marine metagenome 1096626252425, whole genome shotgun sequence FORWARD",0.5830617358981683
"ACDW01000004.1:c718908-718851 Prochlorococcus marinus str. MIT 9202 ctg_1109798534680, whole genome shotgun sequence FORWARD","AACY021486203.1:224-276 Marine metagenome 1092215152705, whole genome shotgun sequence FORWARD",0.553933179458464
"ACDW01000004.1:c718908-718851 Prochlorococcus marinus str. MIT 9202 ctg_1109798534680, whole genome shotgun sequence FORWARD","AACY022234759.1:c276-219 Marine metagenome 1092405876933, whole genome shotgun sequence FORWARD",0.9200673089781233
"ACDW01000004.1:c718908-718851 Prochlorococcus marinus str. MIT 9202 ctg_1109798534680, whole genome shotgun sequence FORWARD","AACY022818175.1:184-246 Marine metagenome ctg_1101667225526, whole genome shotgun sequence FORWARD",0.6580800890307931
"ACDW01000004.1:c718908-718851 Prochlorococcus marinus str. MIT 9202 ctg_1109798534680, whole genome shotgun sequence FORWARD","AAOK01000003.1:c2958-2897 Synechococcus sp. WH 7805 1099646010149, whole genome shotgun sequence FORWARD",0.7998073240266095
"ACDW01000004.1:c718908-718851 Prochlorococcus marinus str. MIT 9202 ctg_1109798534680, whole genome shotgun sequence FORWARD","AACY022035041.1:176-230 Marine metagenome 1092963296562, whole genome shotgun sequence FORWARD",0.5366036440622322
"ACDW01000004.1:c718908-718851 Prochlorococcus marinus str. MIT 9202 ctg_1109798534680, whole genome shotgun sequence FORWARD","AACY022005844.1:c458-401 Marine metagenome 1092963286685, whole genome shotgun sequence FORWARD",0.45089569137149593
"ACDW01000004.1:c718908-718851 Prochlorococcus marinus str. MIT 9202 ctg_1109798534680, whole genome shotgun sequence FORWARD","AACY022685122.1:c141-79 Marine metagenome ctg_1101667092473, whole genome shotgun sequence FORWARD",0.7426297887515695
"ACDW01000004.1:c718908-718851 Prochlorococcus marinus str. MIT 9202 ctg_1109798534680, whole genome shotgun sequence FORWARD","AACY023488045.1:c608-551 Marine metagenome ctg_1101668295396, whole genome shotgun sequence FORWARD",0.9942515670309764
"ACDW01000004.1:c718908-718851 Prochlorococcus marinus str. MIT 9202 ctg_1109798534680, whole genome shotgun sequence FORWARD","AACY020091254.1:c530-468 Marine metagenome 1096626104969, whole genome shotgun sequence FORWARD",0.890815977494807
"ACDW01000004.1:c718908-718851 Prochlorococcus marinus str. MIT 9202 ctg_1109798534680, whole genome shotgun sequence FORWARD","AACY020396045.1:947-1009 Marine metagenome 1096626503827, whole genome shotgun sequence FORWARD",0.6051138358567756
"ACDW01000004.1:c718908-718851 Prochlorococcus marinus str. MIT 9202 ctg_1109798534680, whole genome shotgun sequence FORWARD","CP000110.1:1391085-1391144 Synechococcus sp. CC9605, complete genome FORWARD",0.7930833559876677
"ACDW01000004.1:c718908-718851 Prochlorococcus marinus str. MIT 9202 ctg_1109798534680, whole genome shotgun sequence FORWARD","ACNY01000002.1:c278641-278580 Synechococcus sp. WH 8109 ctg_1113323213556, whole genome shotgun sequence FORWARD",0.959434044521655
"AACY022721247.1:660-716 Marine metagenome ctg_1101667128598, whole genome shotgun sequence FORWARD","AACY022721247.1:660-716 Marine metagenome ctg_1101667128598, whole genome shotgun sequence FORWARD",1.0
"AACY022721247.1:660-716 Marine metagenome ctg_1101667128598, whole genome shotgun sequence FORWARD","AACY021712026.1:693-750 Marine metagenome 1093018701074, whole genome shotgun sequence FORWARD",0.3881288695262694
"AACY022721247.1:660-716 Marine metagenome ctg_1101667128598, whole genome shotgun sequence FORWARD","AACY023383882.1:c1059-1002 Marine metagenome ctg_1101668191233, whole genome shotgun sequence FORWARD",0.3881288695262694
"AACY022721247.1:660-716 Marine metagenome ctg_1101667128598, whole genome shotgun sequence FORWARD",CT978603.1:1340859-1340915 Synechococcus sp. RCC307 genomic DNA sequence FORWARD,0.288486071866169
"AACY022721247.1:660-716 Marine metagenome ctg_1101667128598, whole genome shotgun sequence FORWARD","AACY022706192.1:c94-32 Marine metagenome ctg_1101667113543, whole genome shotgun sequence FORWARD",0.49928109533037573
"AACY022721247.1:660-716 Marine metagenome ctg_1101667128598, whole genome shotgun sequence FORWARD","AACY022360476.1:c826-764 Marine metagenome 418790, whole genome shotgun sequence FORWARD",0.4872375898957667
"AACY022721247.1:660-716 Marine metagenome ctg_1101667128598, whole genome shotgun sequence FORWARD","AACY022916502.1:c831-768 Marine metagenome ctg_1101667323853, whole genome shotgun sequence FORWARD",0.5016804761182998
"AACY022721247.1:660-716 Marine metagenome ctg_1101667128598, whole genome shotgun sequence FORWARD","AACY022802873.1:c608-549 Marine metagenome ctg_1101667210224, whole genome shotgun sequence FORWARD",0.4056412715700749
"AACY022721247.1:660-716 Marine metagenome ctg_1101667128598, whole genome shotgun sequence FORWARD","CP000553.1:c397281-397219 Prochlorococcus marinus str. NATL1A, complete genome FORWARD",0.708430424679151
"AACY022721247.1:660-716 Marine metagenome ctg_1101667128598, whole genome shotgun sequence FORWARD","AACY021519823.1:138-195 Marine metagenome 1659005, whole genome shotgun sequence FORWARD",0.3881288695262694
"AACY022721247.1:660-716 Marine metagenome ctg_1101667128598, whole genome shotgun sequence FORWARD","AACY020105649.1:c520-461 Marine metagenome 1096626748247, whole genome shotgun sequence FORWARD",0.3103966078192544
"AACY022721247.1:660-716 Marine metagenome ctg_1101667128598, whole genome shotgun sequence FORWARD","AACY020543559.1:c538-477 Marine metagenome 1096626716315, whole genome shotgun sequence FORWARD",0.5650719467285172
"AACY022721247.1:660-716 Marine metagenome ctg_1101667128598, whole genome shotgun sequence FORWARD","AACY021585725.1:c501-447 Marine metagenome 1172275, whole genome shotgun sequence FORWARD",0.4928854000203896
"AACY022721247.1:660-716 Marine metagenome ctg_1101667128598, whole genome shotgun sequence FORWARD","AACY020219155.1:890-952 Marine metagenome 1096626766369, whole genome shotgun sequence FORWARD",0.4587886497082847
"AACY022721247.1:660-716 Marine metagenome ctg_1101667128598, whole genome shotgun sequence FORWARD",BX569695.1:264389-264453 Synechococcus sp. WH8102 complete genome; segment 7/7 FORWARD,0.569109716672882
"AACY022721247.1:660-716 Marine metagenome ctg_1101667128598, whole genome shotgun sequence FORWARD","CP000554.1:c984332-984275 Prochlorococcus marinus str. MIT 9303, complete genome FORWARD",0.38382886695436397
"AACY022721247.1:660-716 Marine metagenome ctg_1101667128598, whole genome shotgun sequence FORWARD","CP000110.1:518912-518973 Synechococcus sp. CC9605, complete genome FORWARD",0.882533793133437
"AACY022721247.1:660-716 Marine metagenome ctg_1101667128598, whole genome shotgun sequence FORWARD","CP000552.1:c426597-426540 Prochlorococcus marinus str. MIT 9515, complete genome FORWARD",0.7157741717936349
"AACY022721247.1:660-716 Marine metagenome ctg_1101667128598, whole genome shotgun sequence FORWARD","AACY020217963.1:c776-714 Marine metagenome 1096626252425, whole genome shotgun sequence FORWARD",0.4587886497082847
"AACY022721247.1:660-716 Marine metagenome ctg_1101667128598, whole genome shotgun sequence FORWARD","AACY021486203.1:224-276 Marine metagenome 1092215152705, whole genome shotgun sequence FORWARD",0.9096092278045522
"AACY022721247.1:660-716 Marine metagenome ctg_1101667128598, whole genome shotgun sequence FORWARD","AACY022234759.1:c276-219 Marine metagenome 1092405876933, whole genome shotgun sequence FORWARD",0.2521529511417864
"AACY022721247.1:660-716 Marine metagenome ctg_1101667128598, whole genome shotgun sequence FORWARD","AACY022818175.1:184-246 Marine metagenome ctg_1101667225526, whole genome shotgun sequence FORWARD",0.49928109533037573
"AACY022721247.1:660-716 Marine metagenome ctg_1101667128598, whole genome shotgun sequence FORWARD","AAOK01000003.1:c2958-2897 Synechococcus sp. WH 7805 1099646010149, whole genome shotgun sequence FORWARD",0.44245923572141166
"AACY022721247.1:660-716 Marine metagenome ctg_1101667128598, whole genome shotgun sequence FORWARD","AACY022035041.1:176-230 Marine metagenome 1092963296562, whole genome shotgun sequence FORWARD",0.9120855927442681
"AACY022721247.1:660-716 Marine metagenome ctg_1101667128598, whole genome shotgun sequence FORWARD","AACY022005844.1:c458-401 Marine metagenome 1092963286685, whole genome shotgun sequence FORWARD",0.712425591080306
"AACY022721247.1:660-716 Marine metagenome ctg_1101667128598, whole genome shotgun sequence FORWARD","AACY022685122.1:c141-79 Marine metagenome ctg_1101667092473, whole genome shotgun sequence FORWARD",0.5850850658088055
"AACY022721247.1:660-716 Marine metagenome ctg_1101667128598, whole genome shotgun sequence FORWARD","AACY023488045.1:c608-551 Marine metagenome ctg_1101668295396, whole genome shotgun sequence FORWARD",0.4084441024400577
"AACY022721247.1:660-716 Marine metagenome ctg_1101667128598, whole genome shotgun sequence FORWARD","AACY020091254.1:c530-468 Marine metagenome 1096626104969, whole genome shotgun sequence FORWARD",0.38262045703965913
"AACY022721247.1:660-716 Marine metagenome ctg_1101667128598, whole genome shotgun sequence FORWARD","AACY020396045.1:947-1009 Marine metagenome 1096626503827, whole genome shotgun sequence FORWARD",0.7497958439168292
"AACY022721247.1:660-716 Marine metagenome ctg_1101667128598, whole genome shotgun sequence FORWARD","CP000110.1:1391085-1391144 Synechococcus sp. CC9605, complete genome FORWARD",0.5056987692566186
"AACY022721247.1:660-716 Marine metagenome ctg_1101667128598, whole genome shotgun sequence FORWARD","ACNY01000002.1:c278641-278580 Synechococcus sp. WH 8109 ctg_1113323213556, whole genome shotgun sequence FORWARD",0.45305380049866556
"AACY021712026.1:693-750 Marine metagenome 1093018701074, whole genome shotgun sequence FORWARD","AACY021712026.1:693-750 Marine metagenome 1093018701074, whole genome shotgun sequence FORWARD",1.0
"AACY021712026.1:693-750 Marine metagenome 1093018701074, whole genome shotgun sequence FORWARD","AACY023383882.1:c1059-1002 Marine metagenome ctg_1101668191233, whole genome shotgun sequence FORWARD",1.0
"AACY021712026.1:693-750 Marine metagenome 1093018701074, whole genome shotgun sequence FORWARD",CT978603.1:1340859-1340915 Synechococcus sp. RCC307 genomic DNA sequence FORWARD,0.7844400434841875
"AACY021712026.1:693-750 Marine metagenome 1093018701074, whole genome shotgun sequence FORWARD","AACY022706192.1:c94-32 Marine metagenome ctg_1101667113543, whole genome shotgun sequence FORWARD",0.6580800890307931
"AACY021712026.1:693-750 Marine metagenome 1093018701074, whole genome shotgun sequence FORWARD","AACY022360476.1:c826-764 Marine metagenome 418790, whole genome shotgun sequence FORWARD",0.8695829584099615
"AACY021712026.1:693-750 Marine metagenome 1093018701074, whole genome shotgun sequence FORWARD","AACY022916502.1:c831-768 Marine metagenome ctg_1101667323853, whole genome shotgun sequence FORWARD",0.7740433520074106
"AACY021712026.1:693-750 Marine metagenome 1093018701074, whole genome shotgun sequence FORWARD","AACY022802873.1:c608-549 Marine metagenome ctg_1101667210224, whole genome shotgun sequence FORWARD",0.3295759330904064
"AACY021712026.1:693-750 Marine metagenome 1093018701074, whole genome shotgun sequence FORWARD","CP000553.1:c397281-397219 Prochlorococcus marinus str. NATL1A, complete genome FORWARD",0.6753778816400239
"AACY021712026.1:693-750 Marine metagenome 1093018701074, whole genome shotgun sequence FORWARD","AACY021519823.1:138-195 Marine metagenome 1659005, whole genome shotgun sequence FORWARD",1.0
"AACY021712026.1:693-750 Marine metagenome 1093018701074, whole genome shotgun sequence FORWARD","AACY020105649.1:c520-461 Marine metagenome 1096626748247, whole genome shotgun sequence FORWARD",0.4278671854080322
"AACY021712026.1:693-750 Marine metagenome 1093018701074, whole genome shotgun sequence FORWARD","AACY020543559.1:c538-477 Marine metagenome 1096626716315, whole genome shotgun sequence FORWARD",0.8068102837641961
"AACY021712026.1:693-750 Marine metagenome 1093018701074, whole genome shotgun sequence FORWARD","AACY021585725.1:c501-447 Marine metagenome 1172275, whole genome shotgun sequence FORWARD",0.9446221049786366
"AACY021712026.1:693-750 Marine metagenome 1093018701074, whole genome shotgun sequence FORWARD","AACY020219155.1:890-952 Marine metagenome 1096626766369, whole genome shotgun sequence FORWARD",0.5830617358981683
"AACY021712026.1:693-750 Marine metagenome 1093018701074, whole genome shotgun sequence FORWARD",BX569695.1:264389-264453 Synechococcus sp. WH8102 complete genome; segment 7/7 FORWARD,0.7165493539940176
"AACY021712026.1:693-750 Marine metagenome 1093018701074, whole genome shotgun sequence FORWARD","CP000554.1:c984332-984275 Prochlorococcus marinus str. MIT 9303, complete genome FORWARD",0.9434751027661475
"AACY021712026.1:693-750 Marine metagenome 1093018701074, whole genome shotgun sequence FORWARD","CP000110.1:518912-518973 Synechococcus sp. CC9605, complete genome FORWARD",0.6497209411334516
"AACY021712026.1:693-750 Marine metagenome 1093018701074, whole genome shotgun sequence FORWARD","CP000552.1:c426597-426540 Prochlorococcus marinus str. MIT 9515, complete genome FORWARD",0.8414592174229056
