seq1,median_similarity
URS0001A23CB9 ncRNA from 1 species FORWARD,0.2535039863528691
URS0001A23D32 ncRNA from 1 species FORWARD,0.2955405992094838
URS0001A23E05 ncRNA from 1 species FORWARD,0.7393561886558109
URS0001A23E17 ncRNA from 1 species FORWARD,0.0381602134214751
URS0001A23EF9 ncRNA from 1 species FORWARD,0.5053352180017348
URS0001A242CE ncRNA from 1 species FORWARD,0.9109713433528792
URS0001A242EB ncRNA from 1 species FORWARD,0.6131605282422954
URS0001A244FB ncRNA from 1 species FORWARD,0.764467968818146
URS0001A245A4 ncRNA from 8 species FORWARD,0.0013486097736396
URS0001A2474E ncRNA from 1 species FORWARD,0.15077413961943134
URS0001A247D9 ncRNA from 1 species FORWARD,0.6032992246579065
URS0001A24812 ncRNA from 1 species FORWARD,0.1901253569342493
URS0001A2493B ncRNA from 1 species FORWARD,0.3422268328312924
URS0001A249F9 ncRNA from 1 species FORWARD,0.801306563327675
URS0001A249FC ncRNA from 1 species FORWARD,0.7087552152081966
URS0001A24AE0 ncRNA from 1 species FORWARD,0.7315212108302658
URS00022AE672 ribozyme from 1 species FORWARD,0.874888656559529
"V01197.1:6897-6989 Rous sarcoma virus genome, strain Prague C (Pr-C) FORWARD",0.9115863608272018
X01547.1:347-436 Human rDNA origin of transcription FORWARD,0.89501170663698
X03980.1:56-130 Rous sarcoma virus mutant PrB-(HM) proviral DNA LTR(RU5)-p19 HM = highly mutated FORWARD,0.9124462422435415
X13710.1:946-1008 H.sapiens unspliced mRNA for glutathione peroxidase FORWARD,0.8796461344649391
X14576.1:670-769 Murine leukemia virus defective Du5H genome (unintegrated) FORWARD,0.8793976556886656
X52138.1:4300-4372 Human L7a gene for large ribosomal subunit component (L7a) FORWARD,0.8367781715733704
"X52146.1:523-570 Influenza A virus (A/Leningrad/1954/1(H1N1)) gene for nonstructural protein, genomic RNA FORWARD",0.2292738158251512
X58062.1:52-155 H.sapiens U13 snRNA pseudogene U13.4B FORWARD,0.9066924742906536
X83878.1:168-267 B.subtilis xpt and pbuX genes FORWARD,0.8946115695970555
"X85254.1:1849-1909 Hepatitis B virus genome (PreS1, PreS2, S, PreC, C, X genes and polymerase) FORWARD",0.44421623483058764
X87373.1:2786-2857 Homo sapiens RPS3a gene for ribosomal protein S3a FORWARD,0.8916153179382191
"X91877.1:1118-1200 A.eutrophus odhA, odhB, odhL, ORF1 and ORF5 genes FORWARD",0.864303688248783
"X92886.1:4415-4475 Echovirus 9 (strain Barty), complete genome FORWARD",0.5368530690233645
X94599.1:95-179 H.sapiens U33 small nucleolar RNA gene FORWARD,0.9049532211895844
X96647.1:1-77 H.sapiens mRNA for U47 small nuclear RNA FORWARD,0.931938097525002
X96651.1:1-66 H.sapiens mRNA for U52 small nuclear RNA FORWARD,0.7023035878541567
X96653.1:1-67 H.sapiens mRNA for U54 small nuclear RNA FORWARD,0.7914521420615885
X96656.1:1-72 H.sapiens mRNA for U57 small nuclear RNA FORWARD,0.8745086585588768
X96659.1:1-75 H.sapiens mRNA for U59 small nuclear RNA FORWARD,0.8586269147408394
X96660.1:1-83 H.sapiens mRNA for U60 small nuclear RNA FORWARD,0.9352055172138316
X96661.1:1-73 H.sapiens mRNA for U61 small nuclear RNA FORWARD,0.9105952105899209
"XM_033097523.1:533-605 PREDICTED: Rhinolophus ferrumequinum X-box binding protein 1 (XBP1), mRNA FORWARD",0.7914273813124686
Y09188.1:1-35 H.sapiens mRNA for ferritin L-chain FORWARD,0.17783145968260555
Z69627.1:1-79 M.musculus U39 small nucleolar RNA gene FORWARD,0.8977211878038467
"Z70203.2:c12451-12379 Caenorhabditis elegans Cosmid C05G5, complete sequence FORWARD",0.8658053386320106
Z97095.1:19-102 Human immunodeficiency virus type 1 P17-gag gene (ID GAG-A34) FORWARD,0.9229319662737648
